,tweet_date,tweet_id,text,user_id,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,verified
2700,Thu Dec 13 01:42:10 +0000 2018,1073030285493555200,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",361302415,Bam,,2659,378,38854,219,False
2701,Thu Dec 13 01:42:10 +0000 2018,1073030286009618432,when we go to McDonald's you can get the large queen 👀👀,2875343562,Dirk No-bitch-zki,my bag,909,723,57657,9232,False
2702,Thu Dec 13 01:42:12 +0000 2018,1073030291902615552,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,971123460,sarrey,,412,274,15285,34922,False
2703,Thu Dec 13 01:42:12 +0000 2018,1073030292745699328,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,725168334824689664,𝓣𝓸𝓻𝓲 ☾,,244,231,1363,8207,False
2704,Thu Dec 13 01:42:20 +0000 2018,1073030327973507072,That McDonald’s résumé lookin real nice right about know https://t.co/lQbe1HEQoK,2612561594,KingRey👑,"Madera, CA",19,66,11,32,False
2705,Thu Dec 13 01:42:22 +0000 2018,1073030335145873408,Faut que j'essaie de me faire transférer dans un McDonald's de paname flm de perdre des jours de taff,1005565692194811905,P s y c h é,Litchfield,727,174,18577,8428,False
2706,Thu Dec 13 01:42:24 +0000 2018,1073030341688844288,@NickPolom @TSM_Myth @Ninja I enjoy McDonald’s but don’t enjoy it 9-5 like you fatty https://t.co/h5XcercSEI,4870431853,ayebaybay69,,3,52,414,370,False
2707,Thu Dec 13 01:42:28 +0000 2018,1073030360756191232,"mcDonaldのヘビーユーザーです．
スタバはマークがちょっとこわい w",545863531,schrift［しゅりふと］,,61,91,184,56,False
2708,Thu Dec 13 01:42:32 +0000 2018,1073030376228974592,"Great action in Prince Albert as the @EdmOilKings and PA Raiders are tied 1-1 through 20 minutes.

Catch the final… https://t.co/OZWDPCfGbW",38266773,TSN 1260,"Edmonton, Alberta",16375,1013,23531,941,True
2709,Thu Dec 13 01:42:32 +0000 2018,1073030377248342016,RT @JoeGlicker: @KingcougarMike @eddiesofficials @EPLSB @daveaplus @diffle @sportsroadtrips @Mrs_Diffle @gilligan80 @johnnysfgiants @rstone…,37327331,Scott B,"Indianapolis, IN",738,855,13550,17186,False
2710,Thu Dec 13 01:42:37 +0000 2018,1073030396428705792,"RT @MurrayWatt: This hapless government can’t even blow a dog whistle, without it exploding in its face. https://t.co/zhWwSzkpAf",514198973,Frank Pinto,"Sunshine Coast, Queensland",1352,2920,24127,18446,False
2711,Thu Dec 13 01:42:43 +0000 2018,1073030424916647936,Who tf spells “McDonald’s” mackdonalds like that,2181020076,jd $JingaR cashapp me lol,"Springfield, MA",86,82,1862,483,False
2712,Thu Dec 13 01:42:46 +0000 2018,1073030435490488320,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,323418132,Ximena Paola,"Lima, Peru",784,643,28435,3509,False
2713,Thu Dec 13 01:42:47 +0000 2018,1073030441974853632,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,52794984,wokelatina,near a refrigerator,884,1164,15348,2043,False
2714,Thu Dec 13 01:42:48 +0000 2018,1073030445279760384,RT @hotelgaruda: chris is playing this mcdonald’s rave tomorrow and i’m tempted to make an edit of fisher “losing it” with the mcdonald’s “…,487975486,J A K E ©,,1004,450,63179,50476,False
2715,Thu Dec 13 01:42:49 +0000 2018,1073030449780416513,RT @NamelessCass: Remember when zayn said he liked my glasses and I didn’t realize until Richard told me and showed me a video so I cried i…,2572931439,Mariyam Khan,"Lahore, Pakistan",57,436,330,1446,False
2716,Thu Dec 13 01:42:51 +0000 2018,1073030456881364992,Bf (@ McDonald's in Singapore) https://t.co/ihMJUZfedm,126220191,Pheobe Tan,Singapore,143,106,43689,45,False
2717,Thu Dec 13 01:42:53 +0000 2018,1073030464556986376,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,492549182,pax🌼,5 o’clock somewhere ,1187,517,38786,8869,False
2718,Thu Dec 13 01:43:05 +0000 2018,1073030516142682118,"Perdón, pero es un asco la guaraná",3098330428,eniZ,Uruwhy,1041,381,50080,18120,False
2719,Thu Dec 13 01:43:12 +0000 2018,1073030543497781248,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",2938425522,sm,,245,122,2329,1638,False
2720,Thu Dec 13 01:43:15 +0000 2018,1073030558240948224,My #elfontheshelf @ McDonald's https://t.co/tZQMS0hJaB,255567675,Penelope soto,,32,283,1597,1097,False
2721,Thu Dec 13 01:43:22 +0000 2018,1073030587492065280,"RT @RiodeNojeira: ""NOVO RADAR INTELIGENTE EM SANTA CRUZ

Esse radar foi colocado hoje. 
É o tal radar inteligente. Não adianta vidro fumê o…",2883612219,SanchesCoutinho,"Rio de Janeiro, Brasil",168,359,7991,4292,False
2722,Thu Dec 13 01:43:24 +0000 2018,1073030594211262465,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1002953366962606080,✮,"San Diego, CA",52,104,2097,2087,False
2723,Thu Dec 13 01:43:28 +0000 2018,1073030611093225473,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",834063474175062016,○,flavour id,71,198,6142,3733,False
2724,Thu Dec 13 01:43:30 +0000 2018,1073030621037920262,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",462905929,achuchaaa 🌸,Earth,276,214,11179,1140,False
2725,Thu Dec 13 01:43:32 +0000 2018,1073030626846990337,RT @breaking9111: SHOCK VIDEO: Elderly Woman Run Over By Scumbag at Florida McDonald’s - https://t.co/a6IO2Lw3Yz,409573360,AurlianGirl,"Sutter Creek, CA",737,119,38977,44777,False
2726,Thu Dec 13 01:43:34 +0000 2018,1073030637869649920,RT @la_bellamarie: @gayhefner I just came to comment McDonald’s &amp; I see ppl saying love and attention ... https://t.co/E8R2ELMiUf,966460717,.,,7887,4139,128101,25015,False
2727,Thu Dec 13 01:43:34 +0000 2018,1073030639140724737,@KIRlSUNSHINE baku would try and reach for the car wheel to turn around and swerve into the mcdonald’s parking lot,935564146330013696,tony stark rescue squad,,332,375,68596,70609,False
2728,Thu Dec 13 01:43:40 +0000 2018,1073030660506423297,Parents after December 10th: Oh you want McDonald's tonight? Okay but this is part of your Christmas gifts https://t.co/szpB3gfcDs,25862778,Cynthia Erivo's biceps,My state is a mitten...,639,419,13164,1001,False
2729,Thu Dec 13 01:43:40 +0000 2018,1073030663106752512,i really just want McDonald’s and a full nights sleep 😪,988224552764243969,emily,,57,48,192,5179,False
2730,Thu Dec 13 01:43:44 +0000 2018,1073030678235701248,"RT @ulat_bulu_bulu: When your mom drives past McDonald's and says ""there's food at home."" https://t.co/f40cDCKw6x",57351996,Angela,1 Infinite Loop,522,884,23535,1109,False
2731,Thu Dec 13 01:43:45 +0000 2018,1073030681603817474,RT @Nachorios26: Para cuando un Mostaza o un McDonald en Gualeguaychu??,594174940,Agustina Garcia,Argentina,69,153,11702,5460,False
2732,Thu Dec 13 01:43:46 +0000 2018,1073030687312228353,"‘Tis the season to give back! If you’ve been thinking about it and just can’t seem to find the an organization, her… https://t.co/u4158CdeHa",196903171,Gregory Carlson,Austin Texas,20,66,131,72,False
2733,Thu Dec 13 01:43:52 +0000 2018,1073030713539211269,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,3106354977,jo,Probably by food ,333,204,2008,1223,False
2734,Thu Dec 13 01:43:55 +0000 2018,1073030725568323584,"Kita juga bisa, mulai dari sekarang 😊, untuk perubahan masa depan lebih baik
https://t.co/IgSu1IUGzH",215903589,Cut Meutia Dewi,"Kota Banda Aceh, Nangro Aceh D",204,235,276,10,False
2735,Thu Dec 13 01:43:57 +0000 2018,1073030734644985857,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,985174443289927680,Samantha Humphreys. 🌹,"Wisconsin, USA",64,77,2190,3831,False
2736,Thu Dec 13 01:44:01 +0000 2018,1073030750465900544,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1049487034908327936,Johnnie,"Lewiston, NY",203,315,584,983,False
2737,Thu Dec 13 01:44:02 +0000 2018,1073030753158684672,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,588117813,Hailey Owen,"Mesa, AZ",273,156,11545,14027,False
2738,Thu Dec 13 01:44:02 +0000 2018,1073030756082036736,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,2320987678,✨,,1031,672,15097,1086,False
2739,Thu Dec 13 01:44:03 +0000 2018,1073030760448311297,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,2576509980,brianna.,,579,201,6584,5683,False
2740,Thu Dec 13 01:44:11 +0000 2018,1073030793201471488,"RT @twt_resume: Sebagai perempuan,anda prefer yang mana? 🙈

RT untuk MCdonald like untuk bunga. https://t.co/49Dh9hPWqe",870830437567823872,Nriz,,14,15,78,13,False
2741,Thu Dec 13 01:44:13 +0000 2018,1073030799719424000,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",780107096,mas 🌻,,1751,531,200336,51481,False
2742,Thu Dec 13 01:44:14 +0000 2018,1073030805805514752,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,286744563,Jhadeci,"Raleigh, NC",1359,853,57065,23131,False
2743,Thu Dec 13 01:44:17 +0000 2018,1073030815532150785,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1026603028550443008,Whit The Yellow Bone Reindeer,"Pickerington, OH",134,129,1374,3180,False
2744,Thu Dec 13 01:44:18 +0000 2018,1073030822955864064,"RT @McDonalds: Ready for #HouseofHighlights on Twitter?
 
❤️ this Tweet for a reminder to tune in LIVE to 🏀 highlights each month, presente…",870840672579989504,. Gary Pounds,"Washington, USA",1167,2616,9818,11742,False
2745,Thu Dec 13 01:44:21 +0000 2018,1073030835383754752,"RT @Volksverpetzer: Das #McDonald's-Plakat, das sich gegen ""Fremdenfeindlichkeit, Rassismus und Intoleranz"" ausspricht ist Fake. Der Aussag…",3342026667,Frank Breining,"Stuttgart, Baden-Württemberg",262,1105,8807,7088,False
2746,Thu Dec 13 01:44:24 +0000 2018,1073030847257763841,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",821613397,d,نيل,631,314,14600,8837,False
2747,Thu Dec 13 01:44:26 +0000 2018,1073030855071842305,@UpTopCulture @Robbytreeroot Old McDonald let them loose......he can't afford to feed them anymore. Lol:),4854822338,Mary,,4188,4948,206662,166562,False
2748,Thu Dec 13 01:44:32 +0000 2018,1073030879004557315,"RT @GenePark: He’d outside the McDonald’s and I’d always buy him a milkshake, share my menthols. He was a rock in my life despite health, h…",872221124515557376,Ready for Genecember,Redgrave City,82,1462,34143,59600,False
2749,Thu Dec 13 01:44:32 +0000 2018,1073030879864188929,"RT @MurrayWatt: This hapless government can’t even blow a dog whistle, without it exploding in its face. https://t.co/zhWwSzkpAf",153807112,Carolyn Eastaughffe,,98,54,12705,11113,False
2750,Thu Dec 13 01:44:36 +0000 2018,1073030897958567938,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,802738337819820032,scorpiobb🍒,"New York, USA",148,226,14116,18549,False
2751,Thu Dec 13 01:44:37 +0000 2018,1073030902899462144,The only thing McDonald's seems to be doing with this My McDonald's Days event is just holding the regular weekly o… https://t.co/SXg7ds2Vl4,32645294,Connor,Winterpeg,36,82,11219,112,False
2752,Thu Dec 13 01:44:40 +0000 2018,1073030911883497472,Just had an actual debate on Twitter dot com about McDonald’s fries vs In-N-Out’s and realized I’m at Will Hunting… https://t.co/tprhHyqs1G,15729017,Gennefer Gross,"Los Angeles, CA",11256,1518,39183,35766,False
2753,Thu Dec 13 01:44:41 +0000 2018,1073030916509962242,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,2902980969,Tori Ratliff,The Furnace ,277,247,2104,6789,False
2754,Thu Dec 13 01:44:41 +0000 2018,1073030917554429952,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,245991894,Haley Solberg,"Chicago, IL",1026,1085,10843,20524,False
2755,Thu Dec 13 01:44:41 +0000 2018,1073030917961207808,@ochocinco No McDonald's?,761998335444066305,Mark,"Kansas, USA",82,293,1832,3135,False
2756,Thu Dec 13 01:44:41 +0000 2018,1073030919131459585,@mckellogs McDonald’s has a cheap Americano and y’all can fight me on this.,902540655595016192,Kris Vogt Vegg🥦- ah😱-BURRG🌬,"Chicago, IL",194,391,3273,1964,False
2757,Thu Dec 13 01:44:46 +0000 2018,1073030939792465921,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,2281329806,The worst,"Long Beach, CA",984,641,31949,26015,False
2758,Thu Dec 13 01:44:57 +0000 2018,1073030985095237634,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1561200661,tayy🌻,"Columbus, OH",432,352,10717,11174,False
2759,Thu Dec 13 01:45:03 +0000 2018,1073031010361794560,"#Seasonary #Job #Weimar #Germany - Servicemitarbeiter - McDonald´s Restaurant in Thüringen (Weimar, Eisenach, Gotha… https://t.co/LIyF3tlc0y",811559958923902977,Seasonary,"Dresden, Sachsen",2,1,5558,0,False
2760,Thu Dec 13 01:45:13 +0000 2018,1073031050341818371,@_kstor No McDonald's tava tocando tbm. Cantei comendoo ❤,285572566,Alef moreira,"Jaboticabal, São Paulo.",141,774,3132,1915,False
2761,Thu Dec 13 01:45:13 +0000 2018,1073031052333965312,@DougGlass12 @charmainesnames @aalanasir @Columbia I've worked many of those jobs. I am not necessarily anti-union.… https://t.co/RWL63JTkBC,707744022052216832,GoldenBear,,531,3263,854,1082,False
2762,Thu Dec 13 01:45:15 +0000 2018,1073031059330093056,LMAO,1399095186,",",,582,101,21441,9654,False
2763,Thu Dec 13 01:45:18 +0000 2018,1073031071690833921,Nah fr who playing? i got a job offer in California 😂,793205979907133441,Nicki 🥰,Chicago,1139,515,5574,4043,False
2764,Thu Dec 13 01:45:20 +0000 2018,1073031081316753408,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,3427090839,Tijana,,300,241,5422,21719,False
2765,Thu Dec 13 01:45:22 +0000 2018,1073031090514739200,"RT @ulat_bulu_bulu: When your mom drives past McDonald's and says ""there's food at home."" https://t.co/f40cDCKw6x",424330645,Kween Myra,Kuantan - Moscow,619,193,68807,765,False
2766,Thu Dec 13 01:45:25 +0000 2018,1073031102305050624,'I'm Not Lovin' It': #McDonald's Comes Last In Fast Food Customer Satisfaction: Fast food… https://t.co/m3Mbw6EiIV,977400364470173697,PolyTrendy,United States,7,88,1836,3,False
2767,Thu Dec 13 01:45:30 +0000 2018,1073031122823581696,The only thing McDonald's seems to be doing with this My McDonald's Days event is holding the regular weekly offers… https://t.co/RShUcGwxWs,32645294,Connor,Winterpeg,36,82,11219,112,False
2768,Thu Dec 13 01:45:36 +0000 2018,1073031149771939840,@rockyandmayur Brings back the memories of your first ever HOMP episode where you and mayur reviewed a McDonald's o… https://t.co/8XI29hssAQ,2429260963,Aadhaar name: Amit Kumar,,335,511,21526,9662,False
2769,Thu Dec 13 01:45:37 +0000 2018,1073031152481447936,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",244041293,ﾑりﾉ乃,Seremban | ig:adiibz,816,108,39639,3263,False
2770,Thu Dec 13 01:45:37 +0000 2018,1073031152498180096,"@nypost @PageSix EXCLUSIVE: I once used the McDonald's bathroom in Montclair, California, and there was no toilet paper.",27403910,Jason Rosenthal,Southern California-land,1845,4995,11368,1441,False
2771,Thu Dec 13 01:45:43 +0000 2018,1073031178381389824,"RT @AthensMBB: FINAL STATS:

Athens Leaders: DJ Robertson w/ 23p, AJ Thompson w/ 18p, and Jonah Milchuck w/ 13p (10 of those in the 2H)

Kn…",2995214586,Jonah Milchuck,,213,214,550,79,False
2772,Thu Dec 13 01:45:47 +0000 2018,1073031195745705984,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",901732752,• WusTho •,Johor Bahru,431,442,18042,2380,False
2773,Thu Dec 13 01:45:47 +0000 2018,1073031196714520578,@Gennefer McDonald’s fries &gt;&gt;&gt; In-N-Out fries,14534548,Evan Dickson,Los Angeles,2406,696,235,8788,True
2774,Thu Dec 13 01:45:49 +0000 2018,1073031205141008385,@KayleeGromoll  you w the syrup 😂,318858037,baby k ♔,,772,344,61753,32391,False
2775,Thu Dec 13 01:45:51 +0000 2018,1073031213689069568,ma'am this is a mcdonald's drive through just pay for your burger and go home,870196893531250688,𝐥𝐲𝐝𝐢 𝐦𝐢𝐬𝐬𝐞𝐬 𝐛𝐭𝐬,loving joon ☕️,392,1702,32379,95781,False
2776,Thu Dec 13 01:45:53 +0000 2018,1073031220332761088,RT @imallexxyt: @bethanyeleanorx order mcdonald’s😍,2951582493,Moussa Si-Joke-Oh,,183,258,6516,4658,False
2777,Thu Dec 13 01:45:54 +0000 2018,1073031222652067842,RT @30SecFight: When McDonald's try to give you 1 BBQ Sauce for your 20 Nuggets 💀 https://t.co/vNrvaMYNX3,2856845148,peter,United States,174,218,10870,22048,False
2778,Thu Dec 13 01:45:57 +0000 2018,1073031238552879105,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,818623894156406784,Kiceyonna,,80,494,114,439,False
2779,Thu Dec 13 01:45:58 +0000 2018,1073031240054398976,"RT @lenapfvr: Eu no dia a dia // eu na internet

Eu engano mais que propaganda McDonald's https://t.co/Yq0YCk2qe5",4235764572,@,"Rio de Janeiro, Brasil",519,1980,41842,6896,False
2780,Thu Dec 13 01:46:00 +0000 2018,1073031251215482880,"RT @kadepumpkin: hi! welcome to mcdonald’s :) my name is kade, and i’ll be your unpaid whore for the evening :) what can i get started for…",1064994463595069440,veneno,,29,126,881,5352,False
2781,Thu Dec 13 01:46:01 +0000 2018,1073031255581753345,"@_kstor Aliás, no McDonald's daqui só toca música boa, so.",285572566,Alef moreira,"Jaboticabal, São Paulo.",141,774,3133,1915,False
2782,Thu Dec 13 01:46:06 +0000 2018,1073031274976215040,今日はオ〇ムのアジトに行ってきたよ☆ #MCDonald,595495335,ドナルド・マクドナルドbot,モスバーガー,257,377,58349,0,False
2783,Thu Dec 13 01:46:06 +0000 2018,1073031274636419072,eu mesma,4235764572,@,"Rio de Janeiro, Brasil",519,1980,41842,6896,False
2784,Thu Dec 13 01:46:06 +0000 2018,1073031275420758016,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,940321457204334593,Ari💛,"Florence, NJ",109,325,1746,1173,False
2785,Thu Dec 13 01:46:08 +0000 2018,1073031283498934272,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",759284766357098496,jati but not kayu jati,di sana kot ,54,54,4262,685,False
2786,Thu Dec 13 01:46:02 +0000 2018,1073031259238977536,"I never noticed this before, but Rick Astley sounds like if Michael McDonald got really into coke and synthesizers",199116524,merle staggered,Under the stairs,1106,746,20444,8199,False
2787,Thu Dec 13 01:46:13 +0000 2018,1073031303514091520,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,840521257,yung turban,Az,745,622,12674,2926,False
2788,Thu Dec 13 01:46:14 +0000 2018,1073031308547424256,"-¿Qué estudias? 
-Odontología 

*que no lo diga*
*que no lo diga*
*que no lo diga*

-Ah entonces ya tengo dentista… https://t.co/UmzUUiROlU",719212010924326913,Clerx🦷,,309,191,7264,6567,False
2789,Thu Dec 13 01:46:14 +0000 2018,1073031309537304577,Fuck...i just got emailed for a job interview at Mcdonald'stomorrow morning. this is the first time i'll ever do th… https://t.co/WmXuo2WeSS,697577177391505408,SKOT☆,Trapped in Idol Hell. 🇦🇷,1038,667,103744,115895,False
2790,Thu Dec 13 01:46:18 +0000 2018,1073031324682772480,"RT @PaulineHansonOz: PM'S IMMIGRATION EXPERT CALLS FOR MORE MIGRATION.

Prime Minister Scott Morrison's hand-picked immigration expert Prof…",1962409855,Missy,,265,837,12133,22090,False
2791,Thu Dec 13 01:46:21 +0000 2018,1073031339446755329,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",875412714876616704,ryry 🦄,Malaysia,94,55,6889,1285,False
2792,Thu Dec 13 01:46:24 +0000 2018,1073031350104387584,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",1600317734,Intan,,988,910,24083,3875,False
2793,Thu Dec 13 01:46:25 +0000 2018,1073031352650473472,"I’ve been craving all types of food today, such as a cheese burger from McDonald’s. I don’t eat thoseee",910548202436349952,slm,,110,112,1071,1186,False
2794,Thu Dec 13 01:46:37 +0000 2018,1073031404550873094,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,599327430,Britt,,378,121,6638,10253,False
2795,Thu Dec 13 01:46:39 +0000 2018,1073031411165089792,RT @SorensonAlaska: @TeaguePorter @MK_Burgess  Dimond Hockey Charity game tomorrow 630 Boeke vs Service Ronald McDonald House of Alaska &amp; W…,2547204403,Juan Montes,"Anchorage, AK",14,98,37,22,False
2796,Thu Dec 13 01:46:39 +0000 2018,1073031412603895808,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,4305323534,laneybug,"sealy, texas",313,190,12712,3666,False
2797,Thu Dec 13 01:46:39 +0000 2018,1073031413522259968,"RT @PaulineHansonOz: PM'S IMMIGRATION EXPERT CALLS FOR MORE MIGRATION.

Prime Minister Scott Morrison's hand-picked immigration expert Prof…",486057625,Shawn Taylor ⏳,,207,74,3996,25528,False
2798,Thu Dec 13 01:46:40 +0000 2018,1073031419029540865,"RT @_ParkerH: * Going to McDonald’s after finals *

Can i get a unhappy meal with a side of hashfrowns and a apple die plz?",1604642665,Lexy,"Ottawa, ON, Canada",271,297,7654,16097,False
2799,Thu Dec 13 01:46:42 +0000 2018,1073031424087863297,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,2777114782,jenna 🌸,,311,700,25316,6145,False
2800,Thu Dec 13 01:46:43 +0000 2018,1073031429880111104,"RT @_ParkerH: * Going to McDonald’s after finals *

Can i get a unhappy meal with a side of hashfrowns and a apple die plz?",1892363540,lily 🦄,"San Jose, CA",128,174,5780,4155,False
2801,Thu Dec 13 01:46:46 +0000 2018,1073031441175347205,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,276954470,KC🐰,"Macau, China",606,391,5664,9395,False
2802,Thu Dec 13 01:46:46 +0000 2018,1073031443901603840,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",1028085267125555200,JiKiShiTa ✨,,75,77,2810,285,False
2803,Thu Dec 13 01:46:53 +0000 2018,1073031469914775552,RT @Jaack: Just bumped into Liverpool goalkeeper Alisson in McDonald’s. He ordered a Big Mac. Can’t believe how quirky he is! One of the gr…,1039318675063361536,Hasif,,7,78,534,444,False
2804,Thu Dec 13 01:46:54 +0000 2018,1073031478060179457,@KIRlSUNSHINE they just wanna eat junk and sero’s the one that says “mcdonald’s clogs ur arteries anyways” and izuk… https://t.co/xUaRsuYb3U,935564146330013696,tony stark rescue squad,,332,375,68600,70611,False
2805,Thu Dec 13 01:46:57 +0000 2018,1073031487975514112,RT @WTFFacts: You're never more than 107 miles away from a McDonald's in the United States.,237416155,Tammy M.,Wisconsin,98,472,1136,119,False
2806,Thu Dec 13 01:46:59 +0000 2018,1073031497517391872,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",2317122716,Bhaiii,,279,234,3271,450,False
2807,Thu Dec 13 01:47:01 +0000 2018,1073031506526986240,RT @BaierErica: McDonald’s is rolling out a campaign to reduce the use of antibiotics in livestock... Maybe they should look at the ridicul…,755719560,Alison Durheim,"Minnesota, USA",704,360,14805,24296,False
2808,Thu Dec 13 01:47:02 +0000 2018,1073031509383102464,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",365584130,ahderk,"Number 11 my ass , 1327 . ",375,194,45012,1814,False
2809,Thu Dec 13 01:47:02 +0000 2018,1073031510607839232,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",905305373153804288,ameera damia,Malaysia,86,219,11244,4955,False
2810,Thu Dec 13 01:47:03 +0000 2018,1073031515469168641,@JRHWriting Hmm I've got a few places to check tomorrow as L.A Gore isn't in my bedroom but the wetherspoons near m… https://t.co/ZJGj3BoFjp,806192596313866241,Karl Ingall,"Fareham, England",10,73,312,461,False
2811,Thu Dec 13 01:47:04 +0000 2018,1073031519260688384,@nurhawazakiah @imanhssn McDonald's is still a fast food restaurants. Not a study centre as far as I know.,2750865726,Matryoshka,,144,168,13304,30204,False
2812,Thu Dec 13 01:47:05 +0000 2018,1073031521106309120,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,728456923,✨нσℓℓуωσσ∂✨,,54,423,30818,1170,False
2813,Thu Dec 13 01:47:11 +0000 2018,1073031547941474304,Me and my cousin when I told her to order at McDonald’s 😂😂😂,3183747901,𝕷𝖎𝖑_𝕬𝖓𝖙𝖍𝖔𝖓𝖞🐺🐺,"Houston, TX",351,255,16675,8431,False
2814,Thu Dec 13 01:47:11 +0000 2018,1073031548243447809,Now if they could cook,749286178935963648,Scott USMC NJ,NJ,470,862,4108,387,False
2815,Thu Dec 13 01:47:11 +0000 2018,1073031549375795200,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",803911886341173248,nan❄,Malaysia,243,219,8222,19219,False
2816,Thu Dec 13 01:47:16 +0000 2018,1073031568917176327,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,986244434647019520,A,,69,40,586,1188,False
2817,Thu Dec 13 01:47:19 +0000 2018,1073031580908568576,@lavurty @jaketapper You must work at McDonald's with that intellect,946254542798127105,Dan,,60,164,2389,1621,False
