Company,Date,Tweet,GeneralScore,LMScore
$PFE,11/28/2018,"b'RT @StockTweetsHQ: NEW_Strange Bedfellows_Coca -Cola $KO And Pfizer $PFE Go After Aurora Cannabis $ACB For Different Reasons, Share Price Ta'",0.071428571,0
$PFE,11/28/2018,b'RT @StockTweetsHQ: NEW_Take It To The Next Level_Calithera Biosciences $CALA And Pfizer $PFE Close To As Acquisition Deal As Two New Clinica',0,0
$PFE,11/28/2018,"b""$PFE keeps failing at this 61.8% fib.  One of my favorite day trades.  It's pretty stress free and predictable.  (ia https://t.co/SozZdpvlAR""",0.076923077,0.083333333
$PFE,11/28/2018,b'Pfizer Receives FDA Approval For AML Drug https://t.co/5cklSAEdDB $PFE Great Dividend Stock BUY PFE!',0.230769231,-0.071428571
$PFE,11/28/2018,b'$PFE - Pfizer Receives FDA Approval For AML Drug https://t.co/aRvqyvZDmq',0.125,-0.076923077
$PFE,11/28/2018,b'$PFE sure is on 3 of my scans. Not a whole lot to scan - only IBD Names &amp; that showing RS. https://t.co/Xu4mJaHl52',-0.090909091,0
$PFE,11/27/2018,b'Outlook for Wed 11/28 \n$ESTE $NUGT $ZAGG $ESV $ORCL $DUST $JDST $INTC $PFE $COST $CURE $XLU https://t.co/XvFrB7Zgtm',0,-0.071428571
$PFE,11/27/2018,b'RT @ATFinanzascom: Nueva posiciA3n alcista en valor del DJIA: $PFE https://t.co/n0ljBn8ZP7 https://t.co/bWX48MqauD',0.090909091,-0.076923077
$PFE,11/27/2018,"b'May have pulled the trigger too soon, but bought $pfe 1/18/19 $43 Calls yesterday at $1.60 premium...sold today @ $a https://t.co/kMc8Af8vrw'",0.090909091,0.076923077
$PFE,11/27/2018,b'RT @VistaPResearch: Study Shows Chemotherapy Not Needed To Treat Many Breast Cancers https://t.co/3g1Do6EhHT #BreastCancerAwareness #breasta',-0.230769231,0.1
$PFE,11/27/2018,"b""It's The #Allergan Culture Driven By The TONE at The TOP!\n\n$aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googla https://t.co/UjQRBmqjQw""",0,0
$PFE,11/27/2018,b'WHEN Will #Allergan BOD Act &amp; OUST?\n$aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googl $hlf $iep $ibm $jnj $koa https://t.co/NsdrXefGcF',0.047619048,-0.125
$PFE,11/27/2018,b'Desperation Turns To PANIC At #Allergan \n$aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googl $hlf $iep $ibm $jnja https://t.co/8MrB3F5fyi',-0.111111111,0
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Spilling The Beans_Insider Buying At Titan Pharmaceuticals $TTNP As Pfizer $PFE Buyout Looms\nhttps://t.co/smXSF63DcJa',0.083333333,0
$PFE,11/27/2018,"b'RT @StockTweetsHQ: NEW_A Winning Combination_Pfizer $PFE To Meet With Greater Cannabis Company $GCAN In NYC, Discussions Focusing On Commera'",0.2,0
$PFE,11/27/2018,b'$PFE tightly coiled. https://t.co/tD8Swm08Ei',0,0
$PFE,11/27/2018,b'Nueva posiciA3n alcista en valor del DJIA: $PFE https://t.co/n0ljBn8ZP7 https://t.co/bWX48MqauD',0.111111111,0
$PFE,11/27/2018,b'$PFE: Pfizer receives additional six months of pediatric exclusivity for LYRICA from FDA https://t.co/1ptCPkPzgf',-0.090909091,0
$PFE,11/27/2018,b'RT @MarketStatisti1: What effects to expect from Trump-Xi meeting on markets? $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $a',0.105263158,0.05
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Let The Cat Out Of The Bag_Titan Pharmaceuticals $TTNP No Comment On Advanced Acquisition Discussions With Pfizer $Pa',0.166666667,0
$PFE,11/27/2018,"b""$GM Cash From Ops Is in Decline!! W/O Subsidies It's Likely Over For Common! \n$aapl $amzn $agn $brk $crm $cmg $disa https://t.co/P0xdAet1D1""",0.071428571,0.066666667
$PFE,11/27/2018,b'SELlL $GM With No Subsidies! BK Looks! $aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googl $hlf $iep $ibm $jnj $koa https://t.co/zaSmQHqcee',0.055555556,0
$PFE,11/27/2018,b'$PFE symmetrical triangle consolidation. this one has been strong all year. looks like its trying to break out herea https://t.co/wrj3aZELWZ',0,0.142857143
$PFE,11/27/2018,"b""Don't miss the breakout on $PFE. Buy stop @44.01, stop loss @42.46 is suggested by the ChartMill analyzer..a https://t.co/6mm01SrTfX""",-0.083333333,0.111111111
$PFE,11/27/2018,b'RT @MarketStatisti1: Market close on Tuesday: $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $XLV $XLU $JPM $BAC $XOM $CVX $CAa',0,0.25
$PFE,11/27/2018,"b'FDA grants $PFE pediatric exclusivity for LYRICA by additional six months, to June 30, 2019.'",-0.1,0
$PFE,11/27/2018,b'#estate asset watch - most active stocks today - $AMD $GE $AAPL $BAC $F $T $MSFT $PBR $ORCL $SIRI $AMRN $VALE $INTCa https://t.co/rLO0ivkVE2',0.058823529,0.090909091
$PFE,11/27/2018,b'$PFE:\n\nPfizer Receives Six Months Pediatric Exclusivity for LYRICA:\n\nhttps://t.co/0WxNGjo0Yy',-0.142857143,0
$PFE,11/27/2018,b'$PFE Pfizer annouces FDA grant of six months pediatric exclusivity for Lyrica',-0.1,0
$PFE,11/27/2018,"b'RT @StockTweetsHQ: NEW_Strange Bedfellows_Coca -Cola $KO And Pfizer $PFE Go After Aurora Cannabis $ACB For Different Reasons, Share Price Ta'",0.071428571,0
$PFE,11/27/2018,"b'RT @ntfri: Watch $PFE , 43.20 Y https://t.co/rppR4wNpxU'",0,0
$PFE,11/27/2018,"b'Watch $PFE , 43.20 Y https://t.co/rppR4wNpxU'",0,0.066666667
$PFE,11/27/2018,"b'Jaffetilchin Investment Partners Position in Union Pac $UNP Lowered by $427,512 as Share Price Rose; Pfizer $PFE Sta https://t.co/MoG6f71n5A'",0.133333333,0
$PFE,11/27/2018,b'Once Desperate #Allergan Begins To PANIC \n$aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googl $hlf $iep $ibm $jnja https://t.co/7hGKWhvvKW',-0.105263158,0.066666667
$PFE,11/27/2018,b'Rose Above 50 DMA today: $CZZ $PBR $PFE ... https://t.co/qwiJH6vr1O',0,0.066666667
$PFE,11/27/2018,"b""@tendollarcalls That's me since yesterday. $PFE is working. Maybe the market can follow suit.""",0.090909091,0
$PFE,11/27/2018,b'$PFE on the move',0,-0.076923077
$PFE,11/27/2018,b'NEXT TRIPS RUNNER. Follow @vipernetworks for updates $ARW $STNG $F $DAL $UVXY $BBD $FCX $MSFT $IQ $PFE $USO $C $XLEa https://t.co/fOskZ38JlD',0,0
$PFE,11/27/2018,b'NEXT TRIPS RUNNER. Follow @vipernetworks for updates $msft $amzn $fb $goog $jnj $jpm $googol $abc $wfc $wmt $cvxa https://t.co/EQcY23czhl',0,0
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Take It To The Next Level_Calithera Biosciences $CALA And Pfizer $PFE Close To As Acquisition Deal As Two New Clinica',0,0
$PFE,11/27/2018,b'Pfizer INC $PFE Holder Kbc Group Nv Has Cut Its Position by $7.47 Million as Market Valuation Rose https://t.co/JTxQwS2Jjz',0,0
$PFE,11/27/2018,"b'3 Top Biotech Stocks to Buy Right Now @themotleyfool #stocks $NBIX, $FPRX, $PFE, $GLYC https://t.co/EpImzsj7sF'",0.153846154,0.071428571
$PFE,11/27/2018,"b""$PFE 30 min chart here. Breaking out of pattern. Let's see how the next couple hours hold up. If we can break and ha https://t.co/3q3cezDJ5h""",-0.214285714,0
$PFE,11/27/2018,"b'RT @Jdalexander64: $ALLO $3.3B $CRSP $1.5B EV $EDIT $1B EV -- $SGMO $700M EV -- w/ $GILD TCR deal, $PFE HemA deal, $SNY b-thal &amp; SCD deal &amp;a'",0,0
$PFE,11/27/2018,"b""$ALRN climbs on collaboration with $PFE here's what you need to know! https://t.co/ut0PGKAHM3""",0.125,0
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Spilling The Beans_Insider Buying At Titan Pharmaceuticals $TTNP As Pfizer $PFE Buyout Looms\nhttps://t.co/smXSF63DcJa',0.083333333,0.055555556
$PFE,11/27/2018,"b'RT @StockTweetsHQ: NEW_A Winning Combination_Pfizer $PFE To Meet With Greater Cannabis Company $GCAN In NYC, Discussions Focusing On Commera'",0.2,0.066666667
$PFE,11/27/2018,"b'Aileron up 14% on study collaboration with Pfizer https://t.co/WB4bzMViKY $ALRN, $PFE Great Dividend Stock BUY PFE!'",0.166666667,0
$PFE,11/27/2018,b'RT @_B_I_O_T_E_C_H_: Cantor: #ASH18 $SGMO $ONCE $SGMO $QURE #Hemophilia\nTakeaway on Product Differentiation: believe products will be diffea',0.214285714,0.083333333
$PFE,11/27/2018,b'Short sale volume(not short interest) for $MYL on 2018-11-26 is 43%. https://t.co/Eh9qQwgYgg $TEVA 72% $SNY 55% $PFE 41% $RDY 47%',0,-0.071428571
$PFE,11/27/2018,b'This highly rated pharma giant is more than just a diabetes player $LLY $INCY $NVS $BHC $PFE $AMGN $TEVA https://t.co/86JJLnvnWo',0.0625,-0.076923077
$PFE,11/27/2018,b'Atlantic Securities Analysts Give Pfizer $PFE a $54.00 Price Target https://t.co/ZK9GzGDtLu',0.222222222,0
$PFE,11/27/2018,b'Atlantic Securities Analysts Give Pfizer $PFE a $54.00 Price Target  https://t.co/HbgtXV2Aq5',0.222222222,0
$PFE,11/27/2018,"b'RT @Jdalexander64: $ALLO $3.3B $CRSP $1.5B EV $EDIT $1B EV -- $SGMO $700M EV -- w/ $GILD TCR deal, $PFE HemA deal, $SNY b-thal &amp; SCD deal &amp;a'",0,0
$PFE,11/27/2018,"b'$ALLO $3.3B $CRSP $1.5B EV $EDIT $1B EV -- $SGMO $700M EV -- w/ $GILD TCR deal, $PFE HemA deal, $SNY b-thal &amp; SCD da https://t.co/Ijjgt9L3lC'",0,0.066666667
$PFE,11/27/2018,b'RT @247WallSt: That wave of endless stock buybacks may have capital competition after 2018 as major companies face off against an onslaughta',0.076923077,0
$PFE,11/27/2018,"b""Here's how biotechs plan to attack cancer, other disease in 2019 $ALNY $ONCE $NVS $GILD $EDIT $CRSP $NTLA $BLUEa https://t.co/eu0blI6nwT""",-0.214285714,0
$PFE,11/27/2018,b'That wave of endless stock buybacks may have capital competition after 2018 as major companies face off against ana https://t.co/ghmGvl8D6N',0.076923077,0.066666667
$PFE,11/27/2018,b'@jimcramer @carlquintanilla @GuyAdami - POTUS rally list after taking about them to Media? - $BA - $PFE - $APPL?',0.1,0
$PFE,11/27/2018,"b'Catch up on the state of the JAK inhibitor class. While $PFE and $LLY are on the market, $ABBV and $GILD seek bettea https://t.co/jc74Qowo5V'",0.076923077,0
$PFE,11/27/2018,b'RT @mchilberg: $PFE HemA vs HemB collaboration economics\n$ONCE $SGMO #GeneTherapy https://t.co/Gksz71zpnK',0.1,0
$PFE,11/27/2018,b'$ABBV $PFE - Cancer Research Highlight: AbbVie And Pfizer Blitz Acute Myeloid Leukemia https://t.co/agMhkPWx1a',0,0
$PFE,11/27/2018,"b'3 Top Biotech Stocks to Buy Right Now @themotleyfool #stocks $NBIX, $FPRX, $PFE, $GLYC https://t.co/HSaoSWY6h3'",0.153846154,0.066666667
$PFE,11/27/2018,"b'$BAC Cements Status as Hedge FundsaTM Favorite Bank Stock\nhttps://t.co/e9vZgUK8zb\n$WMT, $PFE, $UNH, $NSRGY'",0,0.058823529
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Let The Cat Out Of The Bag_Titan Pharmaceuticals $TTNP No Comment On Advanced Acquisition Discussions With Pfizer $Pa',0.166666667,0
$PFE,11/27/2018,b'2018-11-26 Short sale volume (not short interest) for $PFE is 41%. https://t.co/YezYNYFwHU $BMY 40% $ABT 51% $JNJ 42% $LLY 36%',-0.090909091,0
$PFE,11/27/2018,"b'RT @StockTweetsHQ: NEW_Strange Bedfellows_Coca -Cola $KO And Pfizer $PFE Go After Aurora Cannabis $ACB For Different Reasons, Share Price Ta'",0.071428571,0
$PFE,11/27/2018,b'Cook/Ivanka Trump touring schools together today. SO Will @POTUS slap tariff on iPhone?  $SPY $DIA $GLD $UCO $IWMa https://t.co/IbyZCA0gRF',0,0
$PFE,11/27/2018,b'Market close on Tuesday: $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $XLV $XLU $JPM $BAC $XOM $CVXa https://t.co/qWvPqEoHHC',0,0
$PFE,11/27/2018,"b'@pjl001 Yes, $PFE is a good stock. IaTMve owned it for a long time and keep reinvesting the dividends. IaTMve actuallya https://t.co/rafkPh7AKx'",0.066666667,0
$PFE,11/27/2018,"b'Cancer Research Highlight: AbbVie And Pfizer Blitz Acute Myeloid Leukemia https://t.co/OkPsMTx5Xp $ABBV, $AGIO,a https://t.co/euA4dtVGZR'",0.076923077,0
$PFE,11/27/2018,"b""RT @ACInvestorBlog: $IPCI $PFE FDA OKs Intellipharmaceutics' generic Effexor https://t.co/03JQyFPhDb""",0,0
$PFE,11/27/2018,"b'RT @BioPharmaDive: Last month, $PFE CEO Ian Read indicated the pharma would soon return to ""business as normal"" after a rare reversal on pra'",0.176470588,0
$PFE,11/27/2018,"b'RT @ScripMandy: HereaTMs $PFE statement on drug price increases: https://t.co/rSDqDMwC8J This is news, for sure, but not sure why itaTMs shockia'",0,0
$PFE,11/27/2018,b'$XLV $XLB $XLF\n\nWhat do these charts have in common? Inverse H&amp;S still intact. Watching these sectors for the cheapa https://t.co/ZlkCdHueR1',0,0
$PFE,11/27/2018,b'RT @WarrenBuffetHQ: https://t.co/Dw07yqICel via @pinterest\nUpdate_Steal The Show_Pfizer $PFE CEO Ian Read To Tip Hand With Positive Commenta',0.071428571,0
$PFE,11/27/2018,b'#investing That wave of endless stock buybacks that have propped up stocks for years may face capital competition ia https://t.co/hWkmqDa0lK',-0.076923077,0
$PFE,11/27/2018,"b'RT @StockTweetsHQ: NEW_Strange Bedfellows_Coca -Cola $KO And Pfizer $PFE Go After Aurora Cannabis $ACB For Different Reasons, Share Price Ta'",0.071428571,0
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Take It To The Next Level_Calithera Biosciences $CALA And Pfizer $PFE Close To As Acquisition Deal As Two New Clinica',0,-0.083333333
$PFE,11/27/2018,"b'Accuvest Global Advisors Has Boosted Its Pfizer $PFE Position by $376,092; Laurion Capital Management LP Position ia https://t.co/Tya0bdYU3l'",0.333333333,-0.083333333
$PFE,11/27/2018,b'RT @ThansonStevens: $PFE\n\nBeing patient with this trade. I wanna see it test the lower trendline before buying in. 44$ call for 12/14 now aa',0.153846154,-0.1
$PFE,11/27/2018,b'Short setups on $NFLX $PFE on the 30 min / daily charts. As always iaTMm keeping my eyes on the $SPY to confirm markea https://t.co/a280LsCe0E',0.066666667,0
$PFE,11/27/2018,b'RT @RVH_VIP: $ALRN $PFE Aileron Therapeutics Announces Clinical Trial Collaboration with Pfizer to Evaluate ALRN-6924 in Combination with Ia',0.142857143,-0.166666667
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Spilling The Beans_Insider Buying At Titan Pharmaceuticals $TTNP As Pfizer $PFE Buyout Looms\nhttps://t.co/smXSF63DcJa',0.083333333,-0.166666667
$PFE,11/27/2018,"b'RT @StockTweetsHQ: NEW_A Winning Combination_Pfizer $PFE To Meet With Greater Cannabis Company $GCAN In NYC, Discussions Focusing On Commera'",0.2,0
$PFE,11/27/2018,b'Pfizer $PFE Given a $42.00 Price Target by Credit Suisse Group Analysts https://t.co/bReScnMuv5',0.1,-0.125
$PFE,11/27/2018,b'Credit Suisse Group Analysts Give Pfizer $PFE a $42.00 Price Target  https://t.co/XLMBCHUvqW',0.1,-0.166666667
$PFE,11/27/2018,b'$ALRN $PFE Aileron Therapeutics Announces Clinical Trial Collaboration with Pfizer to Evaluate ALRN-6924 in Combinaa https://t.co/PUjFnwIICA',0.153846154,-0.166666667
$PFE,11/27/2018,"b'RT @pharris667: IBD Big Cap 20 With Rank November 26, 2018 1. $ULTA $CNC $CI $CMCSA $LLY $SBUX $UAL $CHD $XLNX $WM $ISRG $CLX $MRK $INTC $Va'",0,-0.166666667
$PFE,11/27/2018,b'$ABBV $PFE - Cancer Research Highlight: AbbVie And Pfizer Blitz Acute Myeloid Leukemia https://t.co/jgrP8rG0CR',0,-0.166666667
$PFE,11/27/2018,"b""Missed yesterday's news? Here's everything for #pharma #marketers to know. #genetherapy $ESRX $WPP $NVS $PFEa https://t.co/BDGYairAku""",0.071428571,-0.166666667
$PFE,11/27/2018,b'$NBIX $PFE:\n\n3 Top Biotech Stocks to Buy Right Now:\n\nhttps://t.co/3wmLhHtGIy',0.25,-0.142857143
$PFE,11/27/2018,b'#Allergan Breast Implants Alarm\n\n$aapl $amzn $agn $brk $bhc $crm $cmg $dis $esrx $f $fold $ge $gm $hlf $iep $ibma https://t.co/SqZ2fpdlwF',0,-0.142857143
$PFE,11/27/2018,b'#estate asset watch - price volume leaders in trading Monday - $AMZN $AAPL $NFLX $MSFT $NVDA $FB $TSLA $BABA $AMDa https://t.co/0lmondij9i',0.058823529,-0.166666667
$PFE,11/27/2018,b'RT @_B_I_O_T_E_C_H_: Cantor: #ASH18 $SGMO $ONCE $SGMO $QURE #Hemophilia\nTakeaway on Product Differentiation: believe products will be diffea',0.214285714,0
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Updated_Beware Of Greeks Bearing Gifts__Pfizer $PFE Research and Development Team Meeting With ProText Mobility $TXTa',0.142857143,-0.090909091
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Updated_Low Hanging Fruit_Pfizer $PFE Readies Offer For Innovation Pharmaceuticals $IPIX At NYC HQ\nhttps://t.co/627Ma',0.076923077,0
$PFE,11/27/2018,b'Pfizer $PFE Shareholder Grisanti Capital Management Lowered Position; Sonoco Products $SON Share Price Rose While Fa https://t.co/dvCCmRBB1P',0.2,0.25
$PFE,11/27/2018,b'RT @BehaviorFin: $CLLS $ALCLS $ALLO $PFE $NVS $GILD $CELG\nOppenheimer bullish on Cellectis (CLLS) following a recent business update. Buy ra',0.058823529,0
$PFE,11/27/2018,b'Cantor: #ASH18 $SGMO $ONCE $SGMO $QURE #Hemophilia\nTakeaway on Product Differentiation: believe products will be dia https://t.co/ee0oRIDvZ5',0.230769231,0.071428571
$PFE,11/27/2018,b'$CLLS $ALCLS $ALLO $PFE $NVS $GILD $CELG\nOppenheimer bullish on Cellectis (CLLS) following a recent business updatea https://t.co/YrQKPdWoZs',0,0
$PFE,11/27/2018,b'#estate asset watch - price volume leaders Monday - $AAPL $NFLX $MSFT $NVDA $BABA $AET $TSLA $FB $AMD $CVS $GOOGLa https://t.co/dJrY4w3TWH',0.055555556,0
$PFE,11/27/2018,b'When will be next significant buy out in #biotech?\n$XBI $IBB $SPY $SPX $QQQ\n$GILD $FGEN $ACAD $SGMO $AFMD $QUREa https://t.co/rP28aQGSyA',0.1875,0
$PFE,11/27/2018,b'Which event will have highest impact on #biotech indices?\n$XBI $IBB $SPY $SPX $QQQ\n$GILD $FGEN $ACAD $SGMO $AFMDa https://t.co/sQI8wMYbs0',0.0625,-0.076923077
$PFE,11/27/2018,b'RT @BehaviorFin: How do you explain difference of market cap between $SGMO vs crispr stocks and vs other #GeneTherapy stocks.\nSGMO having ga',-0.090909091,0.071428571
$PFE,11/27/2018,b'Pfizer Inc. $PFE Expected to Announce Quarterly Sales of $13.73 Billion https://t.co/1Swg1k4ADV',0,0
$PFE,11/27/2018,"b""RT @StockTweetsHQ: Let's Tie The Knot_Mylan $MYL Opens New Partnership Discussions With Pfizer $PFE Following Recall Of Blood-Pressure Druga""",0.125,-0.142857143
$PFE,11/27/2018,b'RT @StockTweetsHQ: Ace In The Hole_Sonos $SONO To Surprise Investors With Pfizer $PFE Partnership Discussions Following Disappointing Perfoa',0.071428571,0
$PFE,11/27/2018,b'RT @StockTweetsHQ: Keep The Ball Rolling_Arena Pharmaceuticals $ARNA Meets With Pfizer $PFE In NYC As Biotech Buyouts Continue Through 2018a',0.214285714,0
$PFE,11/27/2018,b'NEW_Let The Cat Out Of The Bag_Titan Pharmaceuticals $TTNP No Comment On Advanced Acquisition Discussions With Pfiza https://t.co/LpjToHMQC3',0.181818182,0
$PFE,11/27/2018,"b'NEW_Strange Bedfellows_Coca -Cola $KO And Pfizer $PFE Go After Aurora Cannabis $ACB For Different Reasons, Share Pra https://t.co/htac0QfJma'",0.076923077,0
$PFE,11/27/2018,b'Investors Sell Pfizer $PFE on Strength $PFE https://t.co/YpztS6Kr3r',0,-0.071428571
$PFE,11/27/2018,"b'NEW_Strange Bedfellows_Coca -Cola $KO And Pfizer $PFE Go After Aurora Cannabis $ACB For Different Reasons, Share Pra https://t.co/LhSFV6ME8p'",0.076923077,0.2
$PFE,11/27/2018,b'NEW_Take It To The Next Level_Calithera Biosciences $CALA And Pfizer $PFE Close To As Acquisition Deal As Two New Ca https://t.co/yqFpp2cc2k',0,0
$PFE,11/27/2018,b'2018-11-26 Short sale volume (not short interest) for $PFE is 41%. https://t.co/YezYNYnVQm $ABT 51% $NVS 38% $GSK 52% $BMY 40%',-0.090909091,0
$PFE,11/27/2018,b'NEW_Spilling The Beans_Insider Buying At Titan Pharmaceuticals $TTNP As Pfizer $PFE Buyout Loomsa https://t.co/poUNDS6gwo',0.090909091,0
$PFE,11/27/2018,"b'NEW_A Winning Combination_Pfizer $PFE To Meet With Greater Cannabis Company $GCAN In NYC, Discussions Focusing On Ca https://t.co/kNORQQ6TNK'",0.230769231,-0.076923077
$PFE,11/27/2018,"b'#GamePlan for Tuesday:\n*watch futures indicators\n*watch $STZ double inside day!\n*watch $CL, $WFC double inside weeka https://t.co/CwEqW6cuXk'",-0.153846154,-0.1
$PFE,11/27/2018,b'RT @StockTweetsHQ: NEW_Updated_Beware Of Greeks Bearing Gifts__Pfizer $PFE Research and Development Team Meeting With ProText Mobility $TXTa',0.142857143,0.071428571
$PFE,11/27/2018,b'$AMGN $BSX $PFE $T $UNP Google asks for refund of campaign contribution to embattled Sen. Cindy Hyde-Smith https://t.co/QojhU0dFiP',0.071428571,-0.166666667
$PFE,11/27/2018,b'What effects to expect from Trump-Xi meeting on markets? $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLPa https://t.co/GE8AMfBion',0.111111111,0
$PG,11/29/2018,b'I Changed My Mind! I WANT IT! \nI WANT IT BAD! I WANT IT NOW! \n$aapl $amzn $agn $tst $t $googl $iep $nflx $tst $msa https://t.co/aNDIiYa2WE',-0.058823529,0
$PG,11/29/2018,"b""I'm Not Asking For This Lifestyle But This #Herbalife Guy Is Killing Me!\n$aapl $amzn $agn $t $googl $iep $nflx $tsta https://t.co/VhXG6LmbIg""",-0.071428571,0
$PG,11/29/2018,b'RT @StockTweetsHQ: BREAKING: Nanosensors $NNSR Share Price To Jog Higher As NFL Owners To Sign Advertising Pact With Green Zebra For Stadiua',0,0
$PG,11/29/2018,"b""Time is Y! DON'T WAIT!\n$aapl $amzn $agn $fold $t $googl $iep $nflx $tst $ms $gs $wfc $jpm $bac $c $tsla $ibm $koa https://t.co/a79ZFSYWrv""",0,0
$PG,11/29/2018,b'Procter And Gamble Co $PG Stock Price Rose While Founders Financial Securities Has Increased Holding; Voya Financiaa https://t.co/IIe8MIKn4a',-0.076923077,0
$PG,11/29/2018,"b'Alecta Pensionsforsakring Omsesidigt Cut Its Autoliv $S $ALV Position by $648,900; Procter And Gamble Co $PG Shareha https://t.co/RKgdKGXrYs'",-0.090909091,0
$PG,11/29/2018,b'Procter &amp; Gamble $PG Shareholder Grassi Investment Management Cut Holding; Doheny Asset Management Cut Its New Resia https://t.co/AVvApw7CEc',0,0
$PG,11/29/2018,b'What are the best consumer stocks to buy now? Here are 7 to buy and hold through the new year. $KO $SBUX $DIS $PGa https://t.co/7WN0ekbNLg',0.214285714,0
$PG,11/29/2018,"b'Procter &amp; Gamble Co $PG Insider Carolyn M. Tastad Sells 19,791 Shares of Stock https://t.co/goWrOLMsMA'",0,0
$PG,11/29/2018,"b'Insider Selling: Procter &amp; Gamble Co $PG Insider Sells 19,791 Shares of Stock https://t.co/ck3GUBsSA6'",0,0
$PG,11/29/2018,b'$viav making the climb 3D depth sensing $iwm $spy $qqq $hcxz $alsn $deck $dia $khc $expe $tlry $cgc $srpt $nflxa https://t.co/WrRHBtfa5A',0.052631579,0
$PG,11/29/2018,b'$NWL 200-day resistance wall set to fall \n\n$SPY #BuyBack @Carl_C_Icahn \n$IBM $GE $ADP $PG $MRK @jimcramer @GuyAdamia https://t.co/2F3hO6SQqr',-0.066666667,0
$PG,11/29/2018,b'Procter And Gamble Co $PG Stock Rose While American Century Companies INC Has Cut Position by $252.52 Million - https://t.co/oagfQmZlcZ',0,0
$PG,11/29/2018,"b'As Procter And Gamble Co $PG Share Value Rose, American Century Companies INC Lowered Its Position by $252.52 Millia https://t.co/tjpCMC1Yhg'",0.142857143,0
$PG,11/29/2018,b'American Century Companies INC Lowered Stake in Procter And Gamble Co $PG by $252.52 Million https://t.co/leL5kky8ih',-0.1,0
$PG,11/29/2018,"b'Johnson Financial Group Holding in Dollar General $DG Has Boosted by $454,524 as Stock Price Rose; Procter And Gamba https://t.co/NGPxaHlkeD'",0.076923077,0
$PG,11/29/2018,b'RT @StockTweetsHQ: BREAKING: Nanosensors $NNSR Share Price To Jog Higher As NFL Owners To Sign Advertising Pact With Green Zebra For Stadiua',0,0
$PG,11/29/2018,b'2018-11-28 Short sale volume (not short interest) for $EL is 43%. https://t.co/QGCNEnLUJP $PG 41% $REV 67% $UL 55% $AVP 41%',-0.125,0
$PG,11/29/2018,b'Procter &amp; Gamble Co $PG Receives Average Recommendation of aHolda from Analysts https://t.co/yEo8HzuEbb #stocks',-0.1,0.055555556
$PG,11/29/2018,b'Procter &amp; Gamble Co $PG Receives Average Recommendation of aHolda from Analysts https://t.co/64PEBem1i2',-0.111111111,0
$PG,11/29/2018,b'Holder Glovista Investments Lifted Procter And Gamble Co $PG Stake; Thrivent Financial For Lutherans Boosted Stakea https://t.co/Z5WYe97anf',0,0
$PG,11/29/2018,"b'Procter &amp; Gamble Co. $PG Holder Lee Danner &amp; Bass Has Trimmed Holding; As Smith A $AOS Stock Declined, Daiwa Securia https://t.co/FniRYcYx0i'",-0.125,0.083333333
$PG,11/29/2018,b'Fox Reporters Still Tweeting But Silent News Not Tweeting Reflects Poorly on Characters! \n$aapl $amzn $agn $brka https://t.co/lSqUp0qFMe',-0.066666667,-0.071428571
$PG,11/29/2018,b'Will Procter &amp; Gamble Company $PG Run Out of Steam Soon? Short Interest Is Down https://t.co/b9PLuyr4rb',-0.090909091,0.0625
$PG,11/29/2018,b'Procter &amp; Gamble Company $PG Short Interest Decreased By 3.13% - https://t.co/0KGVpxvrL0',-0.125,0
$PG,11/29/2018,b'Today Procter &amp; Gamble Company $PG Reported Decrease in Shorted Shares https://t.co/pf5bfjJGGE',-0.1,0
$PG,11/29/2018,b'Capital Impact Advisors Decreased World Wrestling Entmt $WWE Holding; Procter &amp; Gamble Co $PG Sentiment Is 0.78 https://t.co/jvM46zZfLd',-0.214285714,0
$PG,11/29/2018,b'First National Bank Of Omaha Trimmed Its Stake in Procter And Gamble Co $PG as Stock Rose; Chartist Holding in Spdra https://t.co/r4tjddw4Sz',-0.071428571,0
$PG,11/29/2018,b'Procter &amp; Gamble Co: Heavy volume for Procter &amp; Gamble Company stock. $PG https://t.co/HjmdOnsOk7 https://t.co/ZoSemmAxvy',-0.083333333,0
